	dataset	model	dataset_method	forget_set_size	patch_size	pretrain_iters	pretrain_lr	unlearn_method	exp_name	train_iters	k	factor	kd_T	gamma	alpha	msteps	delete_acc	delete_err	manip_acc	test_acc	manip_clean_acc	test_clean_acc	test_retain_acc	deletion_size	unlearn_time	train_clean_acc	ascLRscale	SSDdampening	selectwt
1133	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.5126666666666667	0.5126666666666667	0.1808	0.656			0.92625	1500	13.836904680000002	0.9476		500.0	50.0
1134	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.512	0.512	0.1808	0.667			0.92325	1000	13.957656978000001	0.94774		1000000.0	100000.0
1135	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.229375	1750	14.037581559999998	0.18924		25.0	50.0
1136	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.4792	0.4792	0.22	0.7245			0.923625	1250	23.882693770999996	0.95754	0.1		
1137	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	250	14.172110988	0.1		5.0	1.0
1138	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.392	0.392	0.1144	0.677			0.926375	250	24.739239439999995	0.95106	0.1		
1139	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	1750	14.172833849999998	0.1		0.1	0.1
1140	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.19725	1750	14.085930779999998	0.16044		5.0	50.0
1141	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.48933333333333334	0.48933333333333334	0.152	0.7055			0.9265	750	26.489196124000014	0.95548	0.05		
1142	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0184	0.044			0.8005	1500	13.861717944	0.7063		100.0	10.0
1143	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	EU	unlearn	1000	2						0.4944	0.4944	0.7092	0.77			0.91475	2500	32.674635693	0.96944			
1144	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0328	0.0825			0.839125	1000	13.708999627999999	0.74822		100.0	10.0
1145	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	1000	13.836067622	0.1		0.1	0.1
1146	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		10.0	100	0.49133333333333334	0.49133333333333334	0.4452	0.713			0.922875	1500	68.71258093899999	0.94862			
1147	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.435	0.435	0.4448	0.754			0.9235	2000	24.967506460000006	0.96894	0.1		
1148	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5168	0.5168	0.1808	0.667			0.92325	2500	24.663206620999997	0.94774	5.0		
1149	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.513	0.513	0.1816	0.667			0.92325	2000	10.515341042000001	0.94774		2500.0	500.0
1150	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.20675	2000	13.86056031	0.17136		25.0	50.0
1151	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.33371428571428574	0.33371428571428574	0.306	0.7175			0.9275	1750	24.22797622200001	0.96094	0.01		
1152	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		1.0	100	0.4785	0.4785	0.2456	0.7155			0.930125	2000	67.785050143	0.958			
1153	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.1	100	0.5328	0.5328	0.1704	0.7195			0.9315	1250	69.38097267199998	0.956			
1154	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.5168	0.5168	0.1808	0.667			0.92325	2500	13.998878762000002	0.94774		100000.0	10000.0
1155	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.5253333333333333	0.5253333333333333	0.1808	0.667			0.92325	1500	13.671342866	0.94774		500000.0	1000000.0
1156	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.5124444444444445	0.5124444444444445	0.1816	0.667			0.92325	2250	26.638665667999998	0.94774	0.5		
1157	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5035555555555555	0.5035555555555555	0.1796	0.654			0.926375	2250	12.077174995000002	0.9474		100.0	1000.0
1158	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	500	14.020311147000001	0.1		10.0	1.0
1159	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	2250	12.454508315	0.1		0.1	1.0
1160	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.495	0.495	0.2092	0.7025			0.926125	1000	26.828382312	0.95818	0.05		
1161	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.476	0.476	0.1808	0.667			0.92325	250	45.09270898700001	0.94774	10.0		
1162	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5888888888888889	0.5888888888888889	0.6808	0.7625			0.9155	2250	24.45973019100001	0.9631	0.5		
1163	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.38125	2000	10.086598009000001	0.31986		50.0	50.0
1164	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5133333333333333	0.5133333333333333	0.1808	0.667			0.92325	750	13.864336974999999	0.94774		5000000.0	1000000.0
1165	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.505	0.505	0.18	0.66			0.92575	1000	13.837140370999998	0.9476		500.0	100.0
1166	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.12525	2500	14.071147898	0.10006		10.0	10.0
1167	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5192	0.5192	0.1808	0.667			0.92325	1250	14.133214151	0.94774		1000.0	1000.0
1168	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		10.0	100	0.44666666666666666	0.44666666666666666	0.228	0.6595			0.92275	2250	58.651921732	0.94652			
1169	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.426	0.426	0.3	0.6975			0.927125	1000	24.105314908000004	0.96024	0.5		
1170	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0024	0.0095			0.668	500	13.922562882	0.56828		50.0	50.0
1171	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.484	0.484	0.1848	0.6645			0.92375	500	14.185431957999999	0.9478		250.0	50.0
1172	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.513	0.513	0.1808	0.667			0.92325	2000	26.371478643000003	0.94774	5.0		
1173	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5333333333333333	0.5333333333333333	0.1552	0.695			0.92525	750	24.710027317999995	0.95364	0.01		
1174	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5188571428571429	0.5188571428571429	0.1808	0.667			0.92325	1750	14.262086001	0.94772		1000.0	100.0
1175	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.05	100	0.4655	0.4655	0.3464	0.7475			0.932	2000	71.83152303100003	0.96424			
1176	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5192	0.5192	0.1808	0.667			0.92325	1250	13.771658212999998	0.94774		1000000.0	1000000.0
1177	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.4588	0.4588	0.7528	0.801			0.936	2500	45.08854891199999	0.98624	0.001		
1178	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.05	100	0.5064	0.5064	0.1916	0.7225			0.93	1250	69.217999421	0.9564			
1179	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5022857142857143	0.5022857142857143	0.1792	0.65			0.927	1750	14.147149783999998	0.94736		500.0	100.0
1180	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.502	0.502	0.1808	0.667			0.92325	500	13.816797118	0.94774		5000.0	1000.0
1181	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5124444444444445	0.5124444444444445	0.1808	0.667			0.92325	2250	14.198045877999999	0.94774		1000000.0	1000000.0
1182	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.4952	0.4952	0.1736	0.585			0.9305	2500	14.003153089	0.94172		500.0	500.0
1183	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.513	0.513	0.1808	0.667			0.92325	2000	13.925826525	0.94774		1000000.0	100000.0
1184	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.502	0.502	0.1808	0.667			0.92325	500	14.058294054	0.94774		1000000.0	1000000.0
1185	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.392	0.392	0.1996	0.6995			0.922625	250	26.490518545000004	0.95166	1.0		
1186	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5613333333333334	0.5613333333333334	0.2404	0.716			0.92625	1500	22.321605761	0.95906	0.05		
1187	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.5253333333333333	0.5253333333333333	0.1808	0.667			0.92325	1500	13.907068601999999	0.94774		500000.0	100000.0
1188	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5192	0.5192	0.1816	0.667			0.92325	1250	10.221834152999998	0.94774		10000.0	10000.0
1189	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5124444444444445	0.5124444444444445	0.1808	0.667			0.92325	2250	13.980433091	0.94774		500000.0	100000.0
1190	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.513	0.513	0.1808	0.667			0.92325	2000	14.038874284999999	0.94774		5000.0	1000.0
1191	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.5	100	0.5126666666666667	0.5126666666666667	0.198	0.728			0.927	1500	69.160052111	0.95622			
1192	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	1250	13.662097565999998	0.1		1.0	10.0
1193	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	1750	13.853965631000001	0.1		0.010000000000000002	0.1
1194	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5188571428571429	0.5188571428571429	0.1808	0.667			0.92325	1750	14.024697762999999	0.94774		100000.0	10000.0
1195	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5391111111111111	0.5391111111111111	0.3904	0.747			0.925875	2250	24.478906744	0.9671	0.001		
1196	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5124444444444445	0.5124444444444445	0.1808	0.667			0.92325	2250	14.431445780999999	0.94774		10000.0	10000.0
1197	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.513	0.513	0.1808	0.667			0.92325	2000	26.45659585500001	0.94774	10.0		
1198	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	EU	unlearn	1000	4						0.43942857142857145	0.43942857142857145	0.706	0.739			0.91375	1750	34.559047261	0.95214			
1199	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.4795	0.4795	0.4536	0.7525			0.929375	2000	26.631855947	0.97124	0.01		
1200	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	250	14.146116393	0.1		0.5	0.1
1201	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.476	0.476	0.1808	0.667			0.92325	250	14.09223644	0.94774		500.0	1000.0
1202	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	500	14.054469791999999	0.1		10.0	10.0
1203	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	1000	14.102507643	0.1		10.0	10.0
1204	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.488	0.488	0.1928	0.6965			0.932	750	44.62509189199999	0.9561	0.001		
1205	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	CF	unlearn	1000	2						0.4573333333333333	0.4573333333333333	0.124	0.6805			0.9245	750	32.96990128899999	0.95232			
1206	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	EU	unlearn	1000	2						0.45911111111111114	0.45911111111111114	0.6604	0.766			0.917	2250	36.07746454899999	0.96674			
1207	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.05	100	0.43466666666666665	0.43466666666666665	0.1896	0.698			0.933625	750	69.70085123399998	0.95336			
1208	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5133333333333333	0.5133333333333333	0.1808	0.667			0.92325	750	13.929906807	0.94774		100.0	1000.0
1209	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0016	0.0			0.292875	1500	14.173214192000001	0.25088		10.0	100.0
1210	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5192	0.5192	0.1808	0.667			0.92325	1250	24.19387713999999	0.94774	10.0		
1211	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	CF	unlearn	1000	2						0.5488888888888889	0.5488888888888889	0.4112	0.7415			0.92675	2250	31.741531226000006	0.96552			
1212	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.411	2500	14.136712009	0.34374		50.0	50.0
1213	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.5253333333333333	0.5253333333333333	0.1808	0.667			0.92325	1500	13.814399212	0.94774		50000.0	100000.0
1214	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0212	0.033			0.62325	1250	13.926837987999999	0.54604		50.0	100.0
1215	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.1	100	0.4554285714285714	0.4554285714285714	0.2896	0.731			0.933125	1750	68.22988597400001	0.9603			
1216	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	EU	unlearn	1000	2						0.467	0.467	0.4112	0.7145			0.914625	1000	33.30063933300001	0.95148			
1217	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.452	0.452	0.1508	0.692			0.931375	500	45.062260832999996	0.95322	0.01		
1218	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.5	100	0.524	0.524	0.1612	0.7125			0.929125	1250	69.275393666	0.955			
1219	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.4592	0.4592	0.5288	0.7405			0.927375	1250	44.800859413999994	0.96854	0.5		
1220	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.001	100	0.4431111111111111	0.4431111111111111	0.4984	0.765			0.931375	2250	67.76521740700002	0.97114			
1221	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.553	0.553	0.2532	0.7075			0.930375	1000	45.14852349600001	0.95902	0.01		
1222	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	EU	unlearn	4000	-1						0.4208	0.4208	0.8108	0.8085			0.932	2500	221.80448539499997	0.98998			
1223	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	1750	14.013089847999998	0.1		0.5	1.0
1224	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5208	0.5208	0.1808	0.6615			0.925875	1250	14.091888823000001	0.9477		500.0	100.0
1225	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5133333333333333	0.5133333333333333	0.1808	0.667			0.92325	750	13.905138148	0.94774		1000.0	100.0
1226	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5192	0.5192	0.1808	0.667			0.92325	1250	14.002032779	0.94774		50000.0	10000.0
1227	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		5.0	100	0.5295	0.5295	0.5308	0.7275			0.92225	2000	68.146671918	0.94536			
1228	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0016	0.0016	0.0628	0.1295			0.83825	1250	11.728134378000002	0.75866		100.0	100.0
1229	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	EU	unlearn	1000	2						0.472	0.472	0.4392	0.6965			0.907375	250	32.72577573799998	0.9385			
1230	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.513	0.513	0.1808	0.667			0.92325	2000	13.772845436	0.94774		1000000.0	1000000.0
1231	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.436	0.436	0.1504	0.6895			0.933875	500	45.218432607999986	0.95364	0.001		
1232	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	2000	14.886646837999999	0.1		0.1	0.1
1233	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.1525	750	14.214243610999999	0.12412		5.0	50.0
1234	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5124444444444445	0.5124444444444445	0.1808	0.667			0.92325	2250	14.197766569000002	0.94774		5000.0	1000.0
1235	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	1250	13.877989527	0.1		0.5	0.1
1236	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.454	0.454	0.122	0.6855			0.926125	500	24.60816349	0.9522	0.01		
1237	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5466666666666666	0.5466666666666666	0.2264	0.7265			0.922375	1500	24.508185578000003	0.95754	0.001		
1238	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.44475	1750	13.882826900000001	0.37398		50.0	10.0
1239	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.54	0.54	0.1896	0.705			0.92525	1250	24.89148234899999	0.9563	0.05		
1240	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5188571428571429	0.5188571428571429	0.1808	0.667			0.92325	1750	14.027737134999999	0.94774		1000000.0	1000000.0
1241	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.01	100	0.5064	0.5064	0.2068	0.732			0.92875	1250	72.739335688	0.95654			
1242	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.48333333333333334	0.48333333333333334	0.4172	0.7405			0.932125	1500	37.37960489599998	0.96848	0.05		
1243	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.001	100	0.432	0.432	0.1576	0.705			0.93475	1000	68.545972608	0.95452			
1244	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	250	13.965801570000002	0.1		0.05	0.1
1245	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	1250	14.025973725	0.1		5.0	1.0
1246	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.5133333333333333	0.5133333333333333	0.1808	0.667			0.92325	750	45.007256348999995	0.94774	10.0		
1247	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.4444	0.4444	0.6776	0.784			0.93	2500	26.428387237	0.98284	0.01		
1248	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.512	0.512	0.1808	0.667			0.92325	1000	13.801091645999998	0.94774		100000.0	100000.0
1249	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5133333333333333	0.5133333333333333	0.1808	0.667			0.92325	750	14.039494952999998	0.94774		5000.0	1000.0
1250	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	CF	unlearn	1000	4						0.472	0.472	0.0776	0.6725			0.927875	250	36.033731833999994	0.9508			
1251	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.454	0.454	0.2664	0.72			0.919125	500	26.631797272000004	0.95714	1.0		
1252	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5124444444444445	0.5124444444444445	0.1808	0.667			0.92325	2250	14.322623274999998	0.94774		100000.0	1000000.0
1253	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.5253333333333333	0.5253333333333333	0.1808	0.667			0.92325	1500	44.845788776000006	0.94774	5.0		
1254	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	1250	13.810536610999998	0.1		1.0	1.0
1255	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.4593333333333333	0.4593333333333333	0.6212	0.7555			0.921375	1500	26.51023877499999	0.97242	0.5		
1256	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.432	0.432	0.1236	0.6815			0.925625	250	26.46139792	0.95078	0.01		
1257	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	1000	13.857361555999999	0.1		0.1	1.0
1258	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.5188571428571429	0.5188571428571429	0.1808	0.667			0.92325	1750	44.387744541	0.94774	10.0		
1259	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5133333333333333	0.5133333333333333	0.1808	0.667			0.92325	750	14.367134696	0.94774		5000.0	500.0
1260	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		5.0	100	0.476	0.476	0.1468	0.676			0.923375	250	70.573548211	0.94942			
1261	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.502	0.502	0.1808	0.667			0.92325	500	13.954626493	0.94774		50000.0	10000.0
1262	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.05	100	0.47933333333333333	0.47933333333333333	0.2064	0.7235			0.9325	1500	68.73794729700002	0.95818			
1263	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.424	0.424	0.3056	0.7055			0.93175	500	44.94889372999999	0.95724	1.0		
1264	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.512	0.512	0.1808	0.667			0.92325	1000	14.030886917	0.94774		50000.0	10000.0
1265	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5188571428571429	0.5188571428571429	0.1808	0.667			0.92325	1750	13.853740483	0.94774		5000.0	10000.0
1266	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.1585	2000	14.252893932	0.12886		5.0	50.0
1267	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	99	-1						0.5124444444444445	0.5124444444444445	0.1808	0.667			0.92325	2250	14.10116957	0.94774		50000.0	100000.0
1268	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.492	0.492	0.104	0.679			0.931	250	45.036631328	0.951	0.05		
1269	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	Scrub	unlearn	1000	-1		4		10.0	100	0.47333333333333333	0.47333333333333333	0.1844	0.684			0.925	750	70.185937369	0.95018			
1270	CIFAR10	resnet9	labeltargeted	2500	3	4000	0.025	SSD	unlearn	98	-1						0.502	0.502	0.1808	0.667			0.92325	500	13.977990759	0.94774		500000.0	1000000.0
